customer_id,month,mrr,country
C0224,2021-01-01,399,US
C0224,2021-02-01,999,US
C0224,2021-03-01,399,US
C0224,2021-04-01,49,US
C0224,2021-06-01,399,US
C0224,2021-07-01,399,US
C0224,2021-08-01,149,US
C0224,2021-09-01,149,US
C0224,2021-10-01,149,US
C0224,2021-11-01,999,US
C0224,2022-01-01,49,US
C0224,2022-02-01,149,US
C0224,2022-03-01,49,US
C0224,2022-04-01,149,US
C0224,2022-05-01,999,US
C0224,2022-08-01,999,US
C0224,2022-09-01,999,US
C0224,2022-11-01,399,US
C0224,2023-01-01,999,US
C0224,2023-03-01,999,US
C0224,2023-04-01,49,US
C0224,2023-05-01,149,US
C0224,2023-06-01,49,US
C0224,2023-07-01,49,US
C0224,2023-08-01,149,US
C0224,2023-09-01,149,US
C0224,2023-10-01,149,US
C0224,2023-12-01,149,US
C0225,2021-02-01,399,GB
C0225,2021-03-01,999,GB
C0225,2021-04-01,49,GB
C0225,2021-05-01,49,GB
C0225,2021-06-01,999,GB
C0225,2021-07-01,149,GB
C0225,2021-08-01,999,GB
C0225,2021-09-01,399,GB
C0225,2021-11-01,149,GB
C0225,2022-01-01,49,GB
C0225,2022-02-01,49,GB
C0225,2022-04-01,49,GB
C0225,2022-05-01,999,GB
C0225,2022-06-01,399,GB
C0225,2022-07-01,999,GB
C0225,2022-08-01,399,GB
C0225,2022-10-01,399,GB
C0225,2022-11-01,399,GB
C0225,2022-12-01,399,GB
C0225,2023-02-01,49,GB
C0225,2023-03-01,999,GB
C0225,2023-04-01,999,GB
C0225,2023-05-01,49,GB
C0225,2023-06-01,49,GB
C0225,2023-07-01,399,GB
C0225,2023-08-01,999,GB
C0225,2023-09-01,399,GB
C0225,2023-10-01,49,GB
C0225,2023-12-01,149,GB
C0226,2021-01-01,49,AU
C0226,2021-02-01,399,AU
C0226,2021-03-01,399,AU
C0226,2021-04-01,149,AU
C0226,2021-05-01,999,AU
C0226,2021-09-01,999,AU
C0226,2021-10-01,149,AU
C0226,2021-11-01,399,AU
C0226,2021-12-01,149,AU
C0226,2022-01-01,49,AU
C0226,2022-02-01,49,AU
C0226,2022-03-01,399,AU
C0226,2022-05-01,999,AU
C0226,2022-06-01,999,AU
C0226,2022-07-01,999,AU
C0226,2022-10-01,149,AU
C0226,2022-11-01,399,AU
C0226,2022-12-01,999,AU
C0226,2023-01-01,999,AU
C0226,2023-02-01,399,AU
C0226,2023-03-01,999,AU
C0226,2023-04-01,999,AU
C0226,2023-05-01,49,AU
C0226,2023-07-01,49,AU
C0226,2023-09-01,49,AU
C0226,2023-10-01,399,AU
C0226,2023-11-01,399,AU
C0226,2023-12-01,999,AU
C0227,2021-02-01,49,IN
C0227,2021-03-01,149,IN
C0227,2021-04-01,999,IN
C0227,2021-05-01,999,IN
C0227,2021-07-01,49,IN
C0227,2021-08-01,999,IN
C0227,2021-09-01,399,IN
C0227,2021-10-01,399,IN
C0227,2021-11-01,49,IN
C0227,2021-12-01,399,IN
C0227,2022-01-01,149,IN
C0227,2022-02-01,49,IN
C0227,2022-03-01,399,IN
C0227,2022-04-01,999,IN
C0227,2022-05-01,149,IN
C0227,2022-06-01,49,IN
C0227,2022-07-01,149,IN
C0227,2022-08-01,999,IN
C0227,2022-09-01,999,IN
C0227,2022-11-01,999,IN
C0227,2022-12-01,49,IN
C0227,2023-01-01,49,IN
C0227,2023-02-01,399,IN
C0227,2023-04-01,999,IN
C0227,2023-05-01,49,IN
C0227,2023-07-01,399,IN
C0227,2023-09-01,999,IN
C0227,2023-10-01,399,IN
C0227,2023-11-01,149,IN
C0227,2023-12-01,999,IN
C0228,2021-01-01,149,CA
C0228,2021-02-01,49,CA
C0228,2021-04-01,149,CA
C0228,2021-05-01,49,CA
C0228,2021-06-01,399,CA
C0228,2021-07-01,999,CA
C0228,2021-08-01,149,CA
C0228,2021-09-01,399,CA
C0228,2021-11-01,49,CA
C0228,2021-12-01,399,CA
C0228,2022-01-01,149,CA
C0228,2022-02-01,149,CA
C0228,2022-03-01,999,CA
C0228,2022-04-01,399,CA
C0228,2022-05-01,49,CA
C0228,2022-06-01,999,CA
C0228,2022-08-01,999,CA
C0228,2022-09-01,149,CA
C0228,2022-11-01,149,CA
C0228,2022-12-01,49,CA
C0228,2023-01-01,49,CA
C0228,2023-02-01,49,CA
C0228,2023-03-01,999,CA
C0228,2023-04-01,399,CA
C0228,2023-05-01,999,CA
C0228,2023-06-01,399,CA
C0228,2023-07-01,399,CA
C0228,2023-08-01,999,CA
C0228,2023-09-01,49,CA
C0228,2023-11-01,49,CA
C0228,2023-12-01,149,CA
C0229,2021-01-01,999,DE
C0229,2021-02-01,999,DE
C0229,2021-03-01,999,DE
C0229,2021-04-01,149,DE
C0229,2021-05-01,49,DE
C0229,2021-06-01,149,DE
C0229,2021-09-01,49,DE
C0229,2021-10-01,149,DE
C0229,2021-11-01,49,DE
C0229,2021-12-01,149,DE
C0229,2022-01-01,399,DE
C0229,2022-02-01,49,DE
C0229,2022-05-01,49,DE
C0229,2022-06-01,399,DE
C0229,2022-07-01,49,DE
C0229,2022-08-01,149,DE
C0229,2022-09-01,149,DE
C0229,2022-11-01,149,DE
C0229,2022-12-01,399,DE
C0229,2023-01-01,49,DE
C0229,2023-03-01,399,DE
C0229,2023-04-01,49,DE
C0229,2023-06-01,49,DE
C0229,2023-07-01,999,DE
C0229,2023-08-01,49,DE
C0229,2023-10-01,49,DE
C0229,2023-11-01,49,DE
C0229,2023-12-01,149,DE
C0230,2021-03-01,149,IN
C0230,2021-04-01,999,IN
C0230,2021-07-01,999,IN
C0230,2021-08-01,399,IN
C0230,2021-09-01,49,IN
C0230,2021-10-01,49,IN
C0230,2021-11-01,399,IN
C0230,2021-12-01,49,IN
C0230,2022-01-01,399,IN
C0230,2022-02-01,149,IN
C0230,2022-03-01,399,IN
C0230,2022-04-01,49,IN
C0230,2022-05-01,399,IN
C0230,2022-06-01,999,IN
C0230,2022-07-01,399,IN
C0230,2022-08-01,49,IN
C0230,2022-09-01,399,IN
C0230,2022-10-01,49,IN
C0230,2022-11-01,49,IN
C0230,2022-12-01,399,IN
C0230,2023-01-01,149,IN
C0230,2023-02-01,49,IN
C0230,2023-03-01,399,IN
C0230,2023-04-01,49,IN
C0230,2023-05-01,399,IN
C0230,2023-07-01,999,IN
C0230,2023-09-01,49,IN
C0230,2023-11-01,999,IN
C0230,2023-12-01,49,IN
C0231,2021-01-01,999,AU
C0231,2021-02-01,399,AU
C0231,2021-03-01,999,AU
C0231,2021-04-01,149,AU
C0231,2021-05-01,49,AU
C0231,2021-06-01,49,AU
C0231,2021-07-01,399,AU
C0231,2021-08-01,399,AU
C0231,2021-09-01,999,AU
C0231,2021-10-01,999,AU
C0231,2021-12-01,999,AU
C0231,2022-01-01,999,AU
C0231,2022-02-01,149,AU
C0231,2022-03-01,399,AU
C0231,2022-04-01,49,AU
C0231,2022-05-01,49,AU
C0231,2022-06-01,399,AU
C0231,2022-07-01,399,AU
C0231,2022-08-01,149,AU
C0231,2022-09-01,149,AU
C0231,2022-11-01,999,AU
C0231,2022-12-01,49,AU
C0231,2023-01-01,399,AU
C0231,2023-02-01,149,AU
C0231,2023-03-01,149,AU
C0231,2023-04-01,399,AU
C0231,2023-05-01,999,AU
C0231,2023-06-01,49,AU
C0231,2023-07-01,399,AU
C0231,2023-08-01,149,AU
C0231,2023-10-01,149,AU
C0232,2021-01-01,49,DE
C0232,2021-02-01,399,DE
C0232,2021-03-01,49,DE
C0232,2021-04-01,999,DE
C0232,2021-06-01,49,DE
C0232,2021-07-01,149,DE
C0232,2021-08-01,49,DE
C0232,2021-11-01,149,DE
C0232,2021-12-01,149,DE
C0232,2022-02-01,399,DE
C0232,2022-03-01,399,DE
C0232,2022-05-01,999,DE
C0232,2022-06-01,999,DE
C0232,2022-09-01,399,DE
C0232,2022-10-01,999,DE
C0232,2022-11-01,999,DE
C0232,2022-12-01,149,DE
C0232,2023-01-01,49,DE
C0232,2023-02-01,399,DE
C0232,2023-04-01,399,DE
C0232,2023-05-01,49,DE
C0232,2023-06-01,399,DE
C0232,2023-07-01,399,DE
C0232,2023-09-01,49,DE
C0232,2023-10-01,49,DE
C0232,2023-11-01,149,DE
C0232,2023-12-01,399,DE
C0233,2021-01-01,999,GB
C0233,2021-02-01,399,GB
C0233,2021-03-01,49,GB
C0233,2021-04-01,399,GB
C0233,2021-05-01,149,GB
C0233,2021-06-01,49,GB
C0233,2021-07-01,399,GB
C0233,2021-08-01,149,GB
C0233,2021-09-01,149,GB
C0233,2021-10-01,149,GB
C0233,2021-11-01,999,GB
C0233,2021-12-01,999,GB
C0233,2022-02-01,999,GB
C0233,2022-03-01,399,GB
C0233,2022-04-01,149,GB
C0233,2022-05-01,999,GB
C0233,2022-06-01,999,GB
C0233,2022-07-01,149,GB
C0233,2022-09-01,149,GB
C0233,2022-10-01,49,GB
C0233,2022-12-01,149,GB
C0233,2023-01-01,999,GB
C0233,2023-02-01,999,GB
C0233,2023-04-01,999,GB
C0233,2023-06-01,999,GB
C0233,2023-07-01,149,GB
C0233,2023-08-01,49,GB
C0233,2023-09-01,399,GB
C0233,2023-10-01,999,GB
C0233,2023-11-01,49,GB
C0233,2023-12-01,399,GB
C0234,2021-01-01,149,GB
C0234,2021-02-01,999,GB
C0234,2021-03-01,49,GB
C0234,2021-04-01,999,GB
C0234,2021-05-01,149,GB
C0234,2021-06-01,999,GB
C0234,2021-07-01,399,GB
C0234,2021-08-01,149,GB
C0234,2021-09-01,149,GB
C0234,2021-10-01,149,GB
C0234,2021-11-01,399,GB
C0234,2021-12-01,149,GB
C0234,2022-02-01,999,GB
C0234,2022-03-01,49,GB
C0234,2022-04-01,49,GB
C0234,2022-05-01,999,GB
C0234,2022-07-01,399,GB
C0234,2022-08-01,49,GB
C0234,2022-10-01,149,GB
C0234,2022-11-01,149,GB
C0234,2022-12-01,399,GB
C0234,2023-01-01,399,GB
C0234,2023-02-01,49,GB
C0234,2023-03-01,399,GB
C0234,2023-04-01,149,GB
C0234,2023-06-01,49,GB
C0234,2023-07-01,49,GB
C0234,2023-08-01,49,GB
C0234,2023-09-01,399,GB
C0234,2023-10-01,999,GB
C0234,2023-11-01,399,GB
C0234,2023-12-01,49,GB
C0235,2021-01-01,999,US
C0235,2021-02-01,999,US
C0235,2021-03-01,49,US
C0235,2021-04-01,999,US
C0235,2021-05-01,49,US
C0235,2021-06-01,399,US
C0235,2021-08-01,999,US
C0235,2021-10-01,49,US
C0235,2021-11-01,399,US
C0235,2021-12-01,49,US
C0235,2022-01-01,149,US
C0235,2022-02-01,149,US
C0235,2022-03-01,999,US
C0235,2022-04-01,999,US
C0235,2022-05-01,149,US
C0235,2022-08-01,49,US
C0235,2022-09-01,49,US
C0235,2022-10-01,149,US
C0235,2022-12-01,999,US
C0235,2023-01-01,49,US
C0235,2023-02-01,399,US
C0235,2023-03-01,399,US
C0235,2023-04-01,49,US
C0235,2023-05-01,999,US
C0235,2023-06-01,149,US
C0235,2023-07-01,49,US
C0235,2023-08-01,149,US
C0235,2023-09-01,49,US
C0235,2023-11-01,49,US
C0235,2023-12-01,399,US
C0236,2021-01-01,49,AU
C0236,2021-02-01,149,AU
C0236,2021-03-01,149,AU
C0236,2021-04-01,399,AU
C0236,2021-05-01,999,AU
C0236,2021-06-01,999,AU
C0236,2021-08-01,999,AU
C0236,2021-10-01,999,AU
C0236,2021-12-01,49,AU
C0236,2022-01-01,399,AU
C0236,2022-02-01,399,AU
C0236,2022-03-01,399,AU
C0236,2022-06-01,149,AU
C0236,2022-07-01,999,AU
C0236,2022-08-01,49,AU
C0236,2022-09-01,149,AU
C0236,2022-10-01,49,AU
C0236,2022-12-01,149,AU
C0236,2023-03-01,149,AU
C0236,2023-05-01,999,AU
C0236,2023-06-01,149,AU
C0236,2023-07-01,49,AU
C0236,2023-08-01,49,AU
C0236,2023-09-01,49,AU
C0236,2023-10-01,149,AU
C0236,2023-11-01,149,AU
C0237,2021-02-01,999,CA
C0237,2021-03-01,999,CA
C0237,2021-04-01,399,CA
C0237,2021-05-01,49,CA
C0237,2021-06-01,149,CA
C0237,2021-07-01,399,CA
C0237,2021-08-01,49,CA
C0237,2021-09-01,999,CA
C0237,2021-10-01,399,CA
C0237,2021-11-01,999,CA
C0237,2021-12-01,999,CA
C0237,2022-01-01,49,CA
C0237,2022-02-01,49,CA
C0237,2022-03-01,399,CA
C0237,2022-04-01,999,CA
C0237,2022-07-01,49,CA
C0237,2022-08-01,399,CA
C0237,2022-10-01,49,CA
C0237,2022-11-01,999,CA
C0237,2022-12-01,999,CA
C0237,2023-01-01,399,CA
C0237,2023-02-01,399,CA
C0237,2023-04-01,149,CA
C0237,2023-05-01,399,CA
C0237,2023-06-01,399,CA
C0237,2023-07-01,399,CA
C0237,2023-09-01,149,CA
C0237,2023-10-01,49,CA
C0237,2023-12-01,999,CA
C0238,2021-01-01,399,DE
C0238,2021-02-01,399,DE
C0238,2021-03-01,399,DE
C0238,2021-04-01,999,DE
C0238,2021-05-01,399,DE
C0238,2021-06-01,999,DE
C0238,2021-07-01,149,DE
C0238,2021-09-01,49,DE
C0238,2021-10-01,399,DE
C0238,2021-11-01,999,DE
C0238,2021-12-01,399,DE
C0238,2022-01-01,149,DE
C0238,2022-03-01,399,DE
C0238,2022-04-01,49,DE
C0238,2022-05-01,49,DE
C0238,2022-08-01,999,DE
C0238,2022-09-01,999,DE
C0238,2022-10-01,149,DE
C0238,2022-11-01,49,DE
C0238,2022-12-01,999,DE
C0238,2023-03-01,999,DE
C0238,2023-04-01,399,DE
C0238,2023-06-01,49,DE
C0238,2023-08-01,49,DE
C0238,2023-09-01,49,DE
C0238,2023-10-01,149,DE
C0238,2023-12-01,399,DE
C0239,2021-01-01,399,IN
C0239,2021-02-01,49,IN
C0239,2021-03-01,999,IN
C0239,2021-04-01,149,IN
C0239,2021-05-01,399,IN
C0239,2021-06-01,149,IN
C0239,2021-07-01,399,IN
C0239,2021-08-01,399,IN
C0239,2021-09-01,399,IN
C0239,2021-10-01,399,IN
C0239,2021-11-01,999,IN
C0239,2022-01-01,399,IN
C0239,2022-02-01,49,IN
C0239,2022-03-01,999,IN
C0239,2022-04-01,399,IN
C0239,2022-05-01,149,IN
C0239,2022-06-01,999,IN
C0239,2022-09-01,149,IN
C0239,2022-10-01,999,IN
C0239,2022-11-01,49,IN
C0239,2022-12-01,149,IN
C0239,2023-01-01,49,IN
C0239,2023-02-01,149,IN
C0239,2023-04-01,399,IN
C0239,2023-05-01,149,IN
C0239,2023-07-01,49,IN
C0239,2023-08-01,399,IN
C0239,2023-09-01,999,IN
C0239,2023-10-01,149,IN
C0239,2023-11-01,399,IN
C0239,2023-12-01,999,IN
C0240,2021-01-01,399,AU
C0240,2021-02-01,149,AU
C0240,2021-03-01,399,AU
C0240,2021-04-01,399,AU
C0240,2021-05-01,399,AU
C0240,2021-06-01,399,AU
C0240,2021-07-01,49,AU
C0240,2021-08-01,49,AU
C0240,2021-09-01,49,AU
C0240,2021-12-01,49,AU
C0240,2022-02-01,999,AU
C0240,2022-03-01,999,AU
C0240,2022-04-01,149,AU
C0240,2022-05-01,49,AU
C0240,2022-06-01,999,AU
C0240,2022-07-01,49,AU
C0240,2022-08-01,49,AU
C0240,2022-10-01,999,AU
C0240,2022-11-01,399,AU
C0240,2022-12-01,149,AU
C0240,2023-01-01,49,AU
C0240,2023-02-01,399,AU
C0240,2023-03-01,49,AU
C0240,2023-04-01,399,AU
C0240,2023-06-01,149,AU
C0240,2023-07-01,399,AU
C0240,2023-08-01,49,AU
C0240,2023-10-01,999,AU
C0240,2023-12-01,999,AU
C0241,2021-01-01,399,AU
C0241,2021-03-01,149,AU
C0241,2021-04-01,149,AU
C0241,2021-05-01,399,AU
C0241,2021-07-01,999,AU
C0241,2021-09-01,399,AU
C0241,2021-10-01,999,AU
C0241,2021-11-01,999,AU
C0241,2022-01-01,399,AU
C0241,2022-02-01,999,AU
C0241,2022-04-01,999,AU
C0241,2022-05-01,149,AU
C0241,2022-06-01,399,AU
C0241,2022-07-01,49,AU
C0241,2022-08-01,49,AU
C0241,2022-09-01,999,AU
C0241,2022-10-01,149,AU
C0241,2022-11-01,49,AU
C0241,2023-02-01,399,AU
C0241,2023-03-01,149,AU
C0241,2023-04-01,399,AU
C0241,2023-05-01,999,AU
C0241,2023-06-01,149,AU
C0241,2023-07-01,149,AU
C0241,2023-08-01,49,AU
C0241,2023-09-01,149,AU
C0241,2023-10-01,149,AU
C0241,2023-11-01,49,AU
C0241,2023-12-01,999,AU
C0242,2021-02-01,49,GB
C0242,2021-04-01,399,GB
C0242,2021-05-01,399,GB
C0242,2021-06-01,399,GB
C0242,2021-08-01,49,GB
C0242,2021-09-01,999,GB
C0242,2021-11-01,399,GB
C0242,2022-01-01,999,GB
C0242,2022-02-01,49,GB
C0242,2022-03-01,999,GB
C0242,2022-04-01,49,GB
C0242,2022-05-01,999,GB
C0242,2022-06-01,149,GB
C0242,2022-09-01,49,GB
C0242,2022-10-01,999,GB
C0242,2022-12-01,49,GB
C0242,2023-01-01,999,GB
C0242,2023-02-01,149,GB
C0242,2023-03-01,999,GB
C0242,2023-04-01,999,GB
C0242,2023-05-01,999,GB
C0242,2023-06-01,999,GB
C0242,2023-07-01,149,GB
C0242,2023-08-01,49,GB
C0242,2023-09-01,49,GB
C0242,2023-10-01,49,GB
C0243,2021-01-01,399,US
C0243,2021-02-01,999,US
C0243,2021-03-01,999,US
C0243,2021-04-01,399,US
C0243,2021-06-01,399,US
C0243,2021-07-01,149,US
C0243,2021-08-01,999,US
C0243,2021-10-01,149,US
C0243,2021-11-01,999,US
C0243,2021-12-01,49,US
C0243,2022-02-01,149,US
C0243,2022-03-01,399,US
C0243,2022-05-01,999,US
C0243,2022-06-01,999,US
C0243,2022-09-01,149,US
C0243,2022-10-01,999,US
C0243,2022-11-01,399,US
C0243,2022-12-01,399,US
C0243,2023-01-01,999,US
C0243,2023-02-01,999,US
C0243,2023-03-01,49,US
C0243,2023-04-01,149,US
C0243,2023-05-01,999,US
C0243,2023-06-01,999,US
C0243,2023-07-01,49,US
C0243,2023-09-01,999,US
C0243,2023-11-01,149,US
C0243,2023-12-01,149,US
C0244,2021-01-01,999,US
C0244,2021-02-01,49,US
C0244,2021-03-01,49,US
C0244,2021-04-01,49,US
C0244,2021-05-01,49,US
C0244,2021-06-01,399,US
C0244,2021-07-01,999,US
C0244,2021-08-01,149,US
C0244,2021-09-01,999,US
C0244,2021-10-01,149,US
C0244,2021-11-01,49,US
C0244,2021-12-01,399,US
C0244,2022-02-01,49,US
C0244,2022-03-01,399,US
C0244,2022-04-01,399,US
C0244,2022-05-01,149,US
C0244,2022-07-01,49,US
C0244,2022-08-01,149,US
C0244,2022-09-01,399,US
C0244,2022-10-01,49,US
C0244,2022-11-01,999,US
C0244,2022-12-01,399,US
C0244,2023-02-01,149,US
C0244,2023-03-01,999,US
C0244,2023-06-01,399,US
C0244,2023-07-01,999,US
C0244,2023-08-01,399,US
C0244,2023-09-01,399,US
C0244,2023-10-01,399,US
C0244,2023-11-01,399,US
C0244,2023-12-01,149,US
C0245,2021-01-01,399,DE
C0245,2021-02-01,149,DE
C0245,2021-03-01,49,DE
C0245,2021-04-01,999,DE
C0245,2021-05-01,399,DE
C0245,2021-06-01,399,DE
C0245,2021-07-01,999,DE
C0245,2021-08-01,49,DE
C0245,2021-09-01,399,DE
C0245,2021-11-01,399,DE
C0245,2021-12-01,399,DE
C0245,2022-04-01,49,DE
C0245,2022-05-01,399,DE
C0245,2022-08-01,399,DE
C0245,2022-09-01,399,DE
C0245,2023-01-01,149,DE
C0245,2023-02-01,999,DE
C0245,2023-03-01,49,DE
C0245,2023-04-01,49,DE
C0245,2023-05-01,399,DE
C0245,2023-06-01,399,DE
C0245,2023-07-01,999,DE
C0245,2023-08-01,999,DE
C0245,2023-09-01,49,DE
C0245,2023-10-01,399,DE
C0245,2023-11-01,149,DE
C0245,2023-12-01,999,DE
C0246,2021-02-01,149,GB
C0246,2021-03-01,999,GB
C0246,2021-04-01,49,GB
C0246,2021-06-01,49,GB
C0246,2021-07-01,49,GB
C0246,2021-08-01,399,GB
C0246,2021-10-01,149,GB
C0246,2021-11-01,999,GB
C0246,2021-12-01,149,GB
C0246,2022-01-01,149,GB
C0246,2022-03-01,399,GB
C0246,2022-04-01,999,GB
C0246,2022-05-01,999,GB
C0246,2022-06-01,149,GB
C0246,2022-07-01,49,GB
C0246,2022-08-01,999,GB
C0246,2022-10-01,999,GB
C0246,2022-11-01,149,GB
C0246,2022-12-01,399,GB
C0246,2023-02-01,49,GB
C0246,2023-03-01,399,GB
C0246,2023-05-01,399,GB
C0246,2023-06-01,399,GB
C0246,2023-07-01,999,GB
C0246,2023-08-01,49,GB
C0246,2023-10-01,399,GB
C0246,2023-12-01,49,GB
C0247,2021-03-01,149,AU
C0247,2021-05-01,999,AU
C0247,2021-07-01,999,AU
C0247,2021-08-01,399,AU
C0247,2021-10-01,399,AU
C0247,2021-11-01,399,AU
C0247,2021-12-01,399,AU
C0247,2022-02-01,399,AU
C0247,2022-03-01,999,AU
C0247,2022-04-01,49,AU
C0247,2022-05-01,149,AU
C0247,2022-06-01,149,AU
C0247,2022-07-01,49,AU
C0247,2022-08-01,399,AU
C0247,2022-10-01,49,AU
C0247,2022-11-01,49,AU
C0247,2022-12-01,999,AU
C0247,2023-01-01,49,AU
C0247,2023-02-01,149,AU
C0247,2023-03-01,149,AU
C0247,2023-04-01,149,AU
C0247,2023-05-01,49,AU
C0247,2023-07-01,149,AU
C0247,2023-08-01,399,AU
C0247,2023-09-01,999,AU
C0247,2023-10-01,399,AU
C0247,2023-12-01,149,AU
C0248,2021-01-01,49,CA
C0248,2021-02-01,49,CA
C0248,2021-03-01,999,CA
C0248,2021-04-01,149,CA
C0248,2021-05-01,399,CA
C0248,2021-06-01,399,CA
C0248,2021-07-01,399,CA
C0248,2021-08-01,399,CA
C0248,2021-09-01,49,CA
C0248,2022-01-01,999,CA
C0248,2022-03-01,149,CA
C0248,2022-05-01,49,CA
C0248,2022-08-01,149,CA
C0248,2022-09-01,49,CA
C0248,2022-10-01,999,CA
C0248,2022-11-01,999,CA
C0248,2022-12-01,149,CA
C0248,2023-01-01,49,CA
C0248,2023-04-01,399,CA
C0248,2023-05-01,999,CA
C0248,2023-06-01,399,CA
C0248,2023-07-01,999,CA
C0248,2023-08-01,149,CA
C0248,2023-09-01,399,CA
C0248,2023-11-01,399,CA
C0248,2023-12-01,399,CA
C0249,2021-02-01,149,GB
C0249,2021-03-01,399,GB
C0249,2021-04-01,399,GB
C0249,2021-05-01,149,GB
C0249,2021-06-01,399,GB
C0249,2021-07-01,149,GB
C0249,2021-08-01,49,GB
C0249,2021-09-01,149,GB
C0249,2021-11-01,149,GB
C0249,2021-12-01,399,GB
C0249,2022-01-01,999,GB
C0249,2022-02-01,149,GB
C0249,2022-03-01,399,GB
C0249,2022-04-01,399,GB
C0249,2022-05-01,399,GB
C0249,2022-06-01,149,GB
C0249,2022-08-01,999,GB
C0249,2022-09-01,399,GB
C0249,2022-10-01,999,GB
C0249,2022-11-01,399,GB
C0249,2022-12-01,999,GB
C0249,2023-01-01,49,GB
C0249,2023-02-01,49,GB
C0249,2023-03-01,49,GB
C0249,2023-04-01,399,GB
C0249,2023-06-01,399,GB
C0249,2023-07-01,49,GB
C0249,2023-08-01,999,GB
C0249,2023-09-01,999,GB
C0249,2023-10-01,149,GB
C0249,2023-11-01,999,GB
C0249,2023-12-01,399,GB
C0250,2021-01-01,999,DE
C0250,2021-02-01,999,DE
C0250,2021-03-01,399,DE
C0250,2021-04-01,999,DE
C0250,2021-05-01,399,DE
C0250,2021-06-01,399,DE
C0250,2021-07-01,399,DE
C0250,2021-08-01,49,DE
C0250,2021-09-01,399,DE
C0250,2021-10-01,149,DE
C0250,2021-11-01,49,DE
C0250,2022-01-01,399,DE
C0250,2022-02-01,399,DE
C0250,2022-03-01,149,DE
C0250,2022-04-01,149,DE
C0250,2022-05-01,399,DE
C0250,2022-06-01,49,DE
C0250,2022-07-01,399,DE
C0250,2022-08-01,49,DE
C0250,2022-09-01,49,DE
C0250,2022-10-01,999,DE
C0250,2022-11-01,399,DE
C0250,2023-01-01,149,DE
C0250,2023-02-01,49,DE
C0250,2023-03-01,49,DE
C0250,2023-04-01,399,DE
C0250,2023-05-01,149,DE
C0250,2023-06-01,399,DE
C0250,2023-07-01,149,DE
C0250,2023-08-01,999,DE
C0250,2023-09-01,149,DE
C0250,2023-10-01,399,DE
C0250,2023-11-01,49,DE
C0250,2023-12-01,999,DE
C0251,2021-01-01,149,DE
C0251,2021-04-01,399,DE
C0251,2021-05-01,49,DE
C0251,2021-06-01,999,DE
C0251,2021-07-01,149,DE
C0251,2021-08-01,999,DE
C0251,2021-09-01,999,DE
C0251,2021-11-01,49,DE
C0251,2022-01-01,399,DE
C0251,2022-02-01,399,DE
C0251,2022-03-01,999,DE
C0251,2022-04-01,49,DE
C0251,2022-05-01,399,DE
C0251,2022-06-01,399,DE
C0251,2022-07-01,399,DE
C0251,2022-08-01,399,DE
C0251,2022-10-01,999,DE
C0251,2023-01-01,399,DE
C0251,2023-02-01,49,DE
C0251,2023-03-01,999,DE
C0251,2023-04-01,149,DE
C0251,2023-05-01,49,DE
C0251,2023-06-01,49,DE
C0251,2023-07-01,149,DE
C0251,2023-08-01,149,DE
C0251,2023-09-01,49,DE
C0251,2023-10-01,999,DE
C0251,2023-11-01,49,DE
C0251,2023-12-01,49,DE
C0252,2021-02-01,999,GB
C0252,2021-03-01,149,GB
C0252,2021-04-01,149,GB
C0252,2021-05-01,399,GB
C0252,2021-06-01,399,GB
C0252,2021-07-01,149,GB
C0252,2021-11-01,399,GB
C0252,2022-01-01,49,GB
C0252,2022-04-01,149,GB
C0252,2022-07-01,399,GB
C0252,2022-08-01,399,GB
C0252,2022-09-01,399,GB
C0252,2022-10-01,999,GB
C0252,2023-01-01,399,GB
C0252,2023-02-01,399,GB
C0252,2023-03-01,399,GB
C0252,2023-04-01,399,GB
C0252,2023-05-01,49,GB
C0252,2023-06-01,49,GB
C0252,2023-07-01,149,GB
C0252,2023-08-01,49,GB
C0252,2023-09-01,149,GB
C0252,2023-10-01,49,GB
C0252,2023-12-01,49,GB
C0253,2021-01-01,149,DE
C0253,2021-03-01,399,DE
C0253,2021-04-01,49,DE
C0253,2021-06-01,149,DE
C0253,2021-07-01,149,DE
C0253,2021-08-01,49,DE
C0253,2021-11-01,399,DE
C0253,2021-12-01,49,DE
C0253,2022-02-01,999,DE
C0253,2022-03-01,149,DE
C0253,2022-04-01,399,DE
C0253,2022-05-01,149,DE
C0253,2022-06-01,149,DE
C0253,2022-07-01,999,DE
C0253,2022-08-01,399,DE
C0253,2022-09-01,49,DE
C0253,2022-10-01,49,DE
C0253,2022-11-01,49,DE
C0253,2022-12-01,49,DE
C0253,2023-01-01,999,DE
C0253,2023-02-01,149,DE
C0253,2023-03-01,399,DE
C0253,2023-05-01,149,DE
C0253,2023-06-01,999,DE
C0253,2023-07-01,149,DE
C0253,2023-08-01,49,DE
C0253,2023-09-01,49,DE
C0253,2023-10-01,149,DE
C0253,2023-11-01,49,DE
C0253,2023-12-01,149,DE
C0254,2021-01-01,49,GB
C0254,2021-02-01,999,GB
C0254,2021-03-01,399,GB
C0254,2021-05-01,399,GB
C0254,2021-06-01,149,GB
C0254,2021-07-01,399,GB
C0254,2021-08-01,149,GB
C0254,2021-09-01,49,GB
C0254,2021-10-01,149,GB
C0254,2021-11-01,399,GB
C0254,2021-12-01,149,GB
C0254,2022-01-01,49,GB
C0254,2022-02-01,399,GB
C0254,2022-03-01,999,GB
C0254,2022-05-01,399,GB
